stu4	charter	dcode	year	wchildpoverty_percent	housing_estimate	pop_estimate	white_percent	employee_ben	r4c	r1a	instr_sal_reg	instr_sal_special	ss_instr	aa_percent	ai_percent	asian_percent	pacific_percent	otherrac_percent	novehicle_percent	dif1	post1
2	0	39030	2002	0.255	7422	16356	0.791000009	5372000	0	4966000			1392000	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-9	0
2	0	39030	2003	0.255	7422	16356	0.791000009	5665000	0	5295000			1503000	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-8	0
1	0	39030	2004	0.255	7422	16356	0.791000009	5719000	0	5579000	6965000	1079000	1266000	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-7	0
1	0	39030	2005	0.255	7422	16356	0.791000009	6009000	94000	5641000	6862000	1132000	1313000	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-6	0
1	0	39030	2006	0.255	7422	16356	0.791000009	2161594.44	39356.1	6551137.75	7046462.87	1154621.32	1316606.23	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-5	0
1	0	39030	2007	0.255	7422	16356	0.791000009	2233630.75	25209	6832606.29	6739367.53	1141633.125	1287798	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-4	0
1	0	39030	2008	0.255	7422	16356	0.791000009	2060654.5	40208.48047	7899086.44	6226324.74	1032150.063	829814.1875	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-3	0
1	0	39030	2009	0.255	7422	16356	0.791000009	1779096.375	30084.93945	8327708	5799246.5	1041693.25	744331.375	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-2	0
1	0	39030	2010	0.255	7422	16356	0.791000009	1577823.625	21628.93945	8456303	5793666	1044981.938	649193.25	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	-1	0
1	0	39030	2011	0.255	7422	16356	0.791000009	1488690.25	256184.7969	8275987.5	5611134.5	987473.625	614370.0625	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	0	1
1	1	39030	2012	0.255	7422	16356	0.791000009	1406240.375	19985.14063	8579704	4997278	916489.375	698863.0625	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	1	1
1	0	39030	2013	0.255	7422	16356	0.791000009	1274171	1446.5	7065639	5035969	786373.4375	745490.125	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	2	1
1	0	39030	2014	0.255	7422	16356	0.791000009	1329675.5	1514.880005	6902846.5	4392803	616187.25	878700.4375	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	3	1
1	0	39030	2015	0.255	7422	16356	0.791000009	1345236.375	932.5599976	7103171	4563671.5	646986.9375	821035.5625	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	4	1
1	0	39030	2016	0.255	7422	16356	0.791000009	1459354.75	1308.47998	7233274.16	4485692	633725.75	921115.75	0.143000007	0.006	0.015	0.001	0.017000001	0.072999999	5	1
0	0	39050	1995	0.18	2931	6566	0.944999993	1364000	8000	968000			0	0.006	0.005	0.013	0	0.002	0.041999999	-19	0
0	0	39050	1996	0.18	2931	6566	0.944999993	1586000	0	995000			124000	0.006	0.005	0.013	0	0.002	0.041999999	-18	0
0	0	39050	1997	0.18	2931	6566	0.944999993	1686000	0	1057000			172000	0.006	0.005	0.013	0	0.002	0.041999999	-17	0
0	0	39050	1998	0.18	2931	6566	0.944999993	1640000	0	1211000			276000	0.006	0.005	0.013	0	0.002	0.041999999	-16	0
0	0	39050	1999	0.18	2931	6566	0.944999993	1650000	0	1307000			63000	0.006	0.005	0.013	0	0.002	0.041999999	-15	0
0	0	39050	2000	0.18	2931	6566	0.944999993	1813000	0	1338000			104000	0.006	0.005	0.013	0	0.002	0.041999999	-14	0
0	0	39050	2001	0.18	2931	6566	0.944999993	2133000	0	1876000			128000	0.006	0.005	0.013	0	0.002	0.041999999	-13	0
0	0	39050	2002	0.18	2931	6566	0.944999993	2110000	0	2201000			164000	0.006	0.005	0.013	0	0.002	0.041999999	-12	0
0	0	39050	2003	0.18	2931	6566	0.944999993	2141000	0	2633000			143000	0.006	0.005	0.013	0	0.002	0.041999999	-11	0
0	0	39050	2004	0.18	2931	6566	0.944999993	2207000	0	3163000	2883000	511000	290000	0.006	0.005	0.013	0	0.002	0.041999999	-10	0
0	0	39050	2005	0.18	2931	6566	0.944999993	2449000	6000	3345000	2807000	613000	351000	0.006	0.005	0.013	0	0.002	0.041999999	-9	0
0	0	39050	2006	0.18	2931	6566	0.944999993	871444.1	0	3814138.88	2948507.5	645931.13	320404.51	0.006	0.005	0.013	0	0.002	0.041999999	-8	0
0	0	39050	2007	0.18	2931	6566	0.944999993	996315	0	3737383.63	3030878.64	726292.5625	347357.3438	0.006	0.005	0.013	0	0.002	0.041999999	-7	0
0	0	39050	2008	0.18	2931	6566	0.944999993	980361.0625	0	3965791.9	2895363.84	561498.75	370320.375	0.006	0.005	0.013	0	0.002	0.041999999	-6	0
0	0	39050	2009	0.18	2931	6566	0.944999993	852741.4375	0	3523670.75	3003852	612051.875	312184.3438	0.006	0.005	0.013	0	0.002	0.041999999	-5	0
0	0	39050	2010	0.18	2931	6566	0.944999993	966309.5	0	3283751.5	3036889.5	629056.125	377016.2813	0.006	0.005	0.013	0	0.002	0.041999999	-4	0
0	0	39050	2011	0.18	2931	6566	0.944999993	1006854.938	0	3293002.5	2894460.25	270598	329836.7188	0.006	0.005	0.013	0	0.002	0.041999999	-3	0
0	0	39050	2012	0.18	2931	6566	0.944999993	996892.3125	0	3202823.5	2914843	289068.625	322030.8125	0.006	0.005	0.013	0	0.002	0.041999999	-2	0
0	0	39050	2013	0.18	2931	6566	0.944999993	700970.625	0	3049316.75	2841526	252282.625	283965.5313	0.006	0.005	0.013	0	0.002	0.041999999	-1	0
0	0	39050	2014	0.18	2931	6566	0.944999993	550542.375	0	3033547.25	2587710	243449.4063	229583.2031	0.006	0.005	0.013	0	0.002	0.041999999	0	1
0	1	39050	2015	0.18	2931	6566	0.944999993	608061	0	2986273.75	2647095	257521.8125	268886.9688	0.006	0.005	0.013	0	0.002	0.041999999	1	1
0	0	39050	2016	0.18	2931	6566	0.944999993	684879.375	0	3000948.62	2479924.75	180083	285588.7188	0.006	0.005	0.013	0	0.002	0.041999999	2	1
3	0	39140	1995	0.078	21611	51171	0.861999989	9967000	66000	12209000			2703000	0.057	0.004	0.048999999	0	0.01	0.037999999	-3	0
3	0	39140	1996	0.078	21611	51171	0.861999989	11194000	0	13291000			3113000	0.057	0.004	0.048999999	0	0.01	0.037999999	-2	0
3	0	39140	1997	0.078	21611	51171	0.861999989	11599000	0	13903000			2580000	0.057	0.004	0.048999999	0	0.01	0.037999999	-1	0
3	0	39140	1998	0.078	21611	51171	0.861999989	11773000	0	15111000			2898000	0.057	0.004	0.048999999	0	0.01	0.037999999	0	1
3	1	39140	1999	0.078	21611	51171	0.861999989	11731000	0	15922000			2945000	0.057	0.004	0.048999999	0	0.01	0.037999999	1	1
3	0	39140	2000	0.078	21611	51171	0.861999989	12514000	20000	16836000			3146000	0.057	0.004	0.048999999	0	0.01	0.037999999	2	1
3	0	39140	2001	0.078	21611	51171	0.861999989	13754000	47000	16814000			2387000	0.057	0.004	0.048999999	0	0.01	0.037999999	3	1
3	0	39140	2002	0.078	21611	51171	0.861999989	14991000	0	20419000			3420000	0.057	0.004	0.048999999	0	0.01	0.037999999	4	1
3	0	39140	2003	0.078	21611	51171	0.861999989	16429000	45000	20012000			3862000	0.057	0.004	0.048999999	0	0.01	0.037999999	5	1
3	0	39140	2004	0.078	21611	51171	0.861999989	16090000	0	21822000	23466000	2342000	3483000	0.057	0.004	0.048999999	0	0.01	0.037999999	6	1
3	0	39140	2005	0.078	21611	51171	0.861999989	17570000	2000	23198000	23440000	2272000	4563000	0.057	0.004	0.048999999	0	0.01	0.037999999	7	1
3	0	39140	2006	0.078	21611	51171	0.861999989	6115898.1	2958	22163052.14	24069572.8	2397266.88	4546447.52	0.057	0.004	0.048999999	0	0.01	0.037999999	8	1
3	0	39140	2007	0.078	21611	51171	0.861999989	6766541	0	23550998.7	24555125.36	2482968.25	4787094	0.057	0.004	0.048999999	0	0.01	0.037999999	9	1
3	0	39140	2008	0.078	21611	51171	0.861999989	6711290	0	24271897.33	24948002.59	2583313.75	4719086	0.057	0.004	0.048999999	0	0.01	0.037999999	10	1
3	0	39140	2009	0.078	21611	51171	0.861999989	6682641	0	25122952	25609730	2583714.5	4849207	0.057	0.004	0.048999999	0	0.01	0.037999999	11	1
3	0	39140	2010	0.078	21611	51171	0.861999989	6046002	0	25181656	25776892	2730745.75	4633943	0.057	0.004	0.048999999	0	0.01	0.037999999	12	1
3	0	39140	2011	0.078	21611	51171	0.861999989	6122130	0	24130246	24258192	2576216.25	4313263	0.057	0.004	0.048999999	0	0.01	0.037999999	13	1
3	0	39140	2012	0.078	21611	51171	0.861999989	6474614.5	0	23324184	23566248	2490059.75	4111911.25	0.057	0.004	0.048999999	0	0.01	0.037999999	14	1
3	0	39140	2013	0.078	21611	51171	0.861999989	5952875	0	24880940	24554890	2386825.5	4263710.5	0.057	0.004	0.048999999	0	0.01	0.037999999	15	1
3	0	39140	2014	0.078	21611	51171	0.861999989	6365814	0	25029010	24932560	2407171.5	3894018.25	0.057	0.004	0.048999999	0	0.01	0.037999999	16	1
3	0	39140	2015	0.078	21611	51171	0.861999989	7059442.5	0	25230458	24829948	2487784.25	4294783.5	0.057	0.004	0.048999999	0	0.01	0.037999999	17	1
3	0	39140	2016	0.078	21611	51171	0.861999989	7745400	0	25958958.54	25256620	2514928.25	4182394.25	0.057	0.004	0.048999999	0	0.01	0.037999999	18	1
3	0	41010	1995	0.302	79200	185166	0.667999983	45093000	3097000	24360000			13155000	0.214000002	0.006	0.015	0.001	0.066	0.118000001	0	1
3	1	41010	1996	0.302	79200	185166	0.667999983	46270000	769000	24862000			11892000	0.214000002	0.006	0.015	0.001	0.066	0.118000001	1	1
1	0	41020	1995	0.246	4915	12232	0.740999997	3014000	53000	5574000			632000	0.072999999	0.004	0.044	0	0.090999998	0.081	-1	0
1	0	41020	1996	0.246	4915	12232	0.740999997	3282000	0	5690000			614000	0.072999999	0.004	0.044	0	0.090999998	0.081	0	1
1	1	41020	1997	0.246	4915	12232	0.740999997	3712000	0	5731000			864000	0.072999999	0.004	0.044	0	0.090999998	0.081	1	1
1	0	41020	1998	0.246	4915	12232	0.740999997	3649000	0	5979000			834000	0.072999999	0.004	0.044	0	0.090999998	0.081	2	1
1	0	41020	1999	0.246	4915	12232	0.740999997	3701000	100000	6315000			888000	0.072999999	0.004	0.044	0	0.090999998	0.081	3	1
1	0	41020	2000	0.246	4915	12232	0.740999997	4152000	37000	6362000			956000	0.072999999	0.004	0.044	0	0.090999998	0.081	4	1
1	0	41020	2001	0.246	4915	12232	0.740999997	4867000	0	7149000			1219000	0.072999999	0.004	0.044	0	0.090999998	0.081	5	1
1	0	41020	2002	0.246	4915	12232	0.740999997	4907000	0	7513000			1118000	0.072999999	0.004	0.044	0	0.090999998	0.081	6	1
1	0	41020	2003	0.246	4915	12232	0.740999997	5366000	64116	8172000			1088000	0.072999999	0.004	0.044	0	0.090999998	0.081	7	1
1	0	41020	2004	0.246	4915	12232	0.740999997	5276000	0	7669000	6755000	894000	1194000	0.072999999	0.004	0.044	0	0.090999998	0.081	8	1
1	0	41020	2005	0.246	4915	12232	0.740999997	5812000	0	7375000	6983000	901000	1256000	0.072999999	0.004	0.044	0	0.090999998	0.081	9	1
1	0	41020	2006	0.246	4915	12232	0.740999997	1600939.65	0	7016038.56	6657437.43	891810.88	1288506.81	0.072999999	0.004	0.044	0	0.090999998	0.081	10	1
1	0	41020	2007	0.246	4915	12232	0.740999997	1647884.125	0	6856487.54	6430907.4	913027.8125	1339454.75	0.072999999	0.004	0.044	0	0.090999998	0.081	11	1
1	0	41020	2008	0.246	4915	12232	0.740999997	1559989	0	6973426.74	6388562.29	865565.75	1489412.25	0.072999999	0.004	0.044	0	0.090999998	0.081	12	1
1	0	41020	2009	0.246	4915	12232	0.740999997	1564949.25	0	5337561.5	6265015	796932.3125	1319288.625	0.072999999	0.004	0.044	0	0.090999998	0.081	13	1
1	0	41020	2010	0.246	4915	12232	0.740999997	1440674.25	0	5464694.5	6095065	797549.625	1359801.75	0.072999999	0.004	0.044	0	0.090999998	0.081	14	1
1	0	41020	2011	0.246	4915	12232	0.740999997	1543678.625	0	5288521	6089981.5	823052.3125	1259608.5	0.072999999	0.004	0.044	0	0.090999998	0.081	15	1
1	0	41020	2012	0.246	4915	12232	0.740999997	1573138	0	5284393.5	6286492.5	834618.3125	1104083.375	0.072999999	0.004	0.044	0	0.090999998	0.081	16	1
1	0	41020	2013	0.246	4915	12232	0.740999997	1322836.75	0	4797248	6180133	807076.375	888556.6875	0.072999999	0.004	0.044	0	0.090999998	0.081	17	1
1	0	41020	2014	0.246	4915	12232	0.740999997	1551727.375	0	4593431	6299661	927125.875	1205110.5	0.072999999	0.004	0.044	0	0.090999998	0.081	18	1
1	0	41020	2015	0.246	4915	12232	0.740999997	1770324.875	0	4552539.5	6809774	935270.3125	974854.5	0.072999999	0.004	0.044	0	0.090999998	0.081	19	1
1	0	41020	2016	0.246	4915	12232	0.740999997	1760418.25	0	4712088.24	6479114.5	970353.625	996065.6875	0.072999999	0.004	0.044	0	0.090999998	0.081	20	1
2	0	41025	1995	0.143	6587	15860	0.931999981	3986000	132000	3695000			534000	0.021	0.001	0.017999999	0	0.006	0.050999999	-2	0
2	0	41025	1996	0.143	6587	15860	0.931999981	4216000	0	3757000			647000	0.021	0.001	0.017999999	0	0.006	0.050999999	-1	0
2	0	41025	1997	0.143	6587	15860	0.931999981	4593000	0	5620000			353000	0.021	0.001	0.017999999	0	0.006	0.050999999	0	1
2	1	41025	1998	0.143	6587	15860	0.931999981	4152000	0	4884000			455000	0.021	0.001	0.017999999	0	0.006	0.050999999	1	1
2	0	41025	1999	0.143	6587	15860	0.931999981	4130000	0	5074000			354000	0.021	0.001	0.017999999	0	0.006	0.050999999	2	1
2	0	41025	2000	0.143	6587	15860	0.931999981	4681000	0	5354000			487000	0.021	0.001	0.017999999	0	0.006	0.050999999	3	1
2	0	41025	2001	0.143	6587	15860	0.931999981	4995000	0	5667000			491000	0.021	0.001	0.017999999	0	0.006	0.050999999	4	1
2	0	41025	2002	0.143	6587	15860	0.931999981	5554000	0	5965000			513000	0.021	0.001	0.017999999	0	0.006	0.050999999	5	1
2	0	41025	2003	0.143	6587	15860	0.931999981	6054000	0	6388000			804000	0.021	0.001	0.017999999	0	0.006	0.050999999	6	1
2	0	41025	2004	0.143	6587	15860	0.931999981	6563000	0	6629000	8374000	1919000	725000	0.021	0.001	0.017999999	0	0.006	0.050999999	7	1
2	0	41025	2005	0.143	6587	15860	0.931999981	6762000	0	7326000	8480000	1838000	735000	0.021	0.001	0.017999999	0	0.006	0.050999999	8	1
2	0	41025	2006	0.143	6587	15860	0.931999981	1966212.63	0	7884650.47	8570739.56	1861556.09	789956.52	0.021	0.001	0.017999999	0	0.006	0.050999999	9	1
2	0	41025	2007	0.143	6587	15860	0.931999981	1946940.75	0	6770759.25	8853160.33	2121950.5	842255.625	0.021	0.001	0.017999999	0	0.006	0.050999999	10	1
2	0	41025	2008	0.143	6587	15860	0.931999981	2205066.75	0	7067931.43	9310227.5	2278937.5	713013.375	0.021	0.001	0.017999999	0	0.006	0.050999999	11	1
2	0	41025	2009	0.143	6587	15860	0.931999981	2270096.5	0	6383339.5	9358289	2472346.25	966492.9375	0.021	0.001	0.017999999	0	0.006	0.050999999	12	1
2	0	41025	2010	0.143	6587	15860	0.931999981	2160789	0	6509899	10003673	2446792.5	843614.875	0.021	0.001	0.017999999	0	0.006	0.050999999	13	1
2	0	41025	2011	0.143	6587	15860	0.931999981	2218502	0	6299092.5	9569850	2490809.5	789814.3125	0.021	0.001	0.017999999	0	0.006	0.050999999	14	1
2	0	41025	2012	0.143	6587	15860	0.931999981	2431410.5	0	6069454.5	9085289	2357410	766537.1875	0.021	0.001	0.017999999	0	0.006	0.050999999	15	1
2	0	41025	2013	0.143	6587	15860	0.931999981	2475002.75	0	7797860	9087387	2353421.25	813836.9375	0.021	0.001	0.017999999	0	0.006	0.050999999	16	1
2	0	41025	2014	0.143	6587	15860	0.931999981	2568047.25	0	7729683.5	9434356	2401367.75	791644.1875	0.021	0.001	0.017999999	0	0.006	0.050999999	17	1
2	0	41025	2015	0.143	6587	15860	0.931999981	2975617.75	0	7675231.5	9499315	2430481	845255.5	0.021	0.001	0.017999999	0	0.006	0.050999999	18	1
2	0	41025	2016	0.143	6587	15860	0.931999981	3076953.5	0	7936307.11	9513228	1686795.25	888338.5	0.021	0.001	0.017999999	0	0.006	0.050999999	19	1
3	0	41026	1995	0.197	14737	35619	0.781000018	8616000	0	6490000			2854000	0.068000004	0.005	0.033	0	0.082000002	0.035	0	1
3	1	41026	1996	0.197	14737	35619	0.781000018	8558000	0	8333000			2735000	0.068000004	0.005	0.033	0	0.082000002	0.035	1	1
1	0	41040	1995	0.054	8166	21259	0.92900002	2455000	122000	2861000			168000	0.021	0.002	0.018999999	0	0.007	0.028000001	-1	0
1	0	41040	1996	0.054	8166	21259	0.92900002	2835000	0	4610000			166000	0.021	0.002	0.018999999	0	0.007	0.028000001	0	1
1	1	41040	1997	0.054	8166	21259	0.92900002	3098000	0	5053000			241000	0.021	0.002	0.018999999	0	0.007	0.028000001	1	1
1	0	41040	1998	0.054	8166	21259	0.92900002	3096000	0	5803000			435000	0.021	0.002	0.018999999	0	0.007	0.028000001	2	1
1	0	41040	1999	0.054	8166	21259	0.92900002	3167000	0	6390000			306000	0.021	0.002	0.018999999	0	0.007	0.028000001	3	1
1	0	41040	2000	0.054	8166	21259	0.92900002	3497000	0	6965000			243000	0.021	0.002	0.018999999	0	0.007	0.028000001	4	1
1	0	41040	2001	0.054	8166	21259	0.92900002	4231000	0	7395000			377000	0.021	0.002	0.018999999	0	0.007	0.028000001	5	1
1	0	41040	2002	0.054	8166	21259	0.92900002	4741000	0	7929000			381000	0.021	0.002	0.018999999	0	0.007	0.028000001	6	1
1	0	41040	2003	0.054	8166	21259	0.92900002	5224000	0	8663000			534000	0.021	0.002	0.018999999	0	0.007	0.028000001	7	1
1	0	41040	2004	0.054	8166	21259	0.92900002	5592000	0	9296000	6916000	928000	589000	0.021	0.002	0.018999999	0	0.007	0.028000001	8	1
2	0	41040	2005	0.054	8166	21259	0.92900002	6291000	0	10228000	7712000	958000	720000	0.021	0.002	0.018999999	0	0.007	0.028000001	9	1
1	0	41040	2006	0.054	8166	21259	0.92900002	2026128.37	0	11047715.16	8053096.86	964922.2	770812.81	0.021	0.002	0.018999999	0	0.007	0.028000001	10	1
1	0	41040	2007	0.054	8166	21259	0.92900002	2298234	0	11990365.23	8335223.89	931463.8125	870822.375	0.021	0.002	0.018999999	0	0.007	0.028000001	11	1
2	0	41040	2008	0.054	8166	21259	0.92900002	2199844.25	0	12935967.36	8992210.9	960446.6875	779789.125	0.021	0.002	0.018999999	0	0.007	0.028000001	12	1
2	0	41040	2009	0.054	8166	21259	0.92900002	2170708	0	12442170	9567120	1038210.25	785193.3125	0.021	0.002	0.018999999	0	0.007	0.028000001	13	1
2	0	41040	2010	0.054	8166	21259	0.92900002	2155987.25	0	13095874	9078643	1156537	550644.8125	0.021	0.002	0.018999999	0	0.007	0.028000001	14	1
2	0	41040	2011	0.054	8166	21259	0.92900002	2194714.75	0	12531903	9071492	1013180.75	473390.6875	0.021	0.002	0.018999999	0	0.007	0.028000001	15	1
2	0	41040	2012	0.054	8166	21259	0.92900002	2054396.875	0	12215215	9129538	878079.6875	557471.8125	0.021	0.002	0.018999999	0	0.007	0.028000001	16	1
2	0	41040	2013	0.054	8166	21259	0.92900002	2176265	0	11873540	9976674	984657.5	621706.625	0.021	0.002	0.018999999	0	0.007	0.028000001	17	1
2	0	41040	2014	0.054	8166	21259	0.92900002	2431658	0	11875314	10499268	945315.5	649009.5625	0.021	0.002	0.018999999	0	0.007	0.028000001	18	1
2	0	41040	2015	0.054	8166	21259	0.92900002	2618005.5	0	12282925	10718355	966139.875	730574.8125	0.021	0.002	0.018999999	0	0.007	0.028000001	19	1
2	0	41040	2016	0.054	8166	21259	0.92900002	2789789.75	0	12756379.56	10859089	1029956.125	785670.4375	0.021	0.002	0.018999999	0	0.007	0.028000001	20	1
1	0	41050	1995	0.247	10828	21559	0.963999987	3631000	0	6638000			318000	0.005	0.005	0.003	0	0.005	0.063000001	-2	0
2	0	41050	1996	0.033	7427	20187	0.954999983	4617000	0	3407000			604000	0.011	0.003	0.012	0	0.008	0.017000001	-1	0
1	0	41050	1997	0.247	10828	21559	0.963999987	4232000	0	8369000			326000	0.005	0.005	0.003	0	0.005	0.063000001	0	1
2	1	41050	1998	0.033	7427	20187	0.954999983	4672000	0	5170000			593000	0.011	0.003	0.012	0	0.008	0.017000001	1	1
2	0	41050	1999	0.247	10828	21559	0.963999987	4347000	0	10370000			361000	0.005	0.005	0.003	0	0.005	0.063000001	2	1
2	0	41050	2000	0.033	7427	20187	0.954999983	5219000	58000	5444000			832000	0.011	0.003	0.012	0	0.008	0.017000001	3	1
2	0	41050	2001	0.033	7427	20187	0.954999983	5693000	0	13786000			422000	0.011	0.003	0.012	0	0.008	0.017000001	4	1
2	0	41050	2002	0.247	10828	21559	0.963999987	6181000	0	14804000			385000	0.005	0.005	0.003	0	0.005	0.063000001	5	1
2	0	41050	2003	0.033	7427	20187	0.954999983	6775000	42000	6121000			1196000	0.011	0.003	0.012	0	0.008	0.017000001	6	1
2	0	41050	2004	0.033	7427	20187	0.954999983	6224000	33000	6435000	7658000	905000	949000	0.011	0.003	0.012	0	0.008	0.017000001	7	1
2	0	41050	2005	0.033	7427	20187	0.954999983	6422000	29000	6932000	7830000	1007000	897000	0.011	0.003	0.012	0	0.008	0.017000001	8	1
2	0	41050	2006	0.033	7427	20187	0.954999983	2702305.73	0	17769339.3	9898175.32	1401696.11	636358.75	0.011	0.003	0.012	0	0.008	0.017000001	9	1
2	0	41050	2007	0.033	7427	20187	0.954999983	3158080.75	0	18726428.36	10372923.27	1488295.875	684400.3125	0.011	0.003	0.012	0	0.008	0.017000001	10	1
2	0	41050	2008	0.033	7427	20187	0.954999983	3082365	0	20053938.57	11159221.11	1362819.25	631130.4375	0.011	0.003	0.012	0	0.008	0.017000001	11	1
2	0	41050	2009	0.247	10828	21559	0.963999987	2955598	0	18669476	11866153	1424282.75	604736.375	0.005	0.005	0.003	0	0.005	0.063000001	12	1
2	0	41050	2010	0.247	10828	21559	0.963999987	3224274.25	0	18440570	12449616	1426784.75	490969.75	0.005	0.005	0.003	0	0.005	0.063000001	13	1
1	0	41070	1995	0.102	7139	18195	0.963999987	3084000	132000	842000			315000	0.004	0.002	0.006	0	0.007	0.045000002	-3	0
1	0	41070	1996	0.102	7139	18195	0.963999987	3575000	0	2367000			336000	0.004	0.002	0.006	0	0.007	0.045000002	-2	0
2	0	41070	1997	0.102	7139	18195	0.963999987	3825000	0	2568000			483000	0.004	0.002	0.006	0	0.007	0.045000002	-1	0
2	0	41070	1998	0.102	7139	18195	0.963999987	3943000	0	2750000			750000	0.004	0.002	0.006	0	0.007	0.045000002	0	1
2	1	41070	1999	0.102	7139	18195	0.963999987	4333000	0	3042000			741000	0.004	0.002	0.006	0	0.007	0.045000002	1	1
2	0	41070	2000	0.102	7139	18195	0.963999987	4765000	0	3237000			827000	0.004	0.002	0.006	0	0.007	0.045000002	2	1
2	0	41070	2001	0.102	7139	18195	0.963999987	5103000	0	3516000			885000	0.004	0.002	0.006	0	0.007	0.045000002	3	1
2	0	41070	2002	0.102	7139	18195	0.963999987	5854000	0	3846000			1117000	0.004	0.002	0.006	0	0.007	0.045000002	4	1
2	0	41070	2003	0.102	7139	18195	0.963999987	6518000	0	4163000			1558000	0.004	0.002	0.006	0	0.007	0.045000002	5	1
2	0	41070	2004	0.102	7139	18195	0.963999987	6828000	0	4532000	7138000	1309000	1295000	0.004	0.002	0.006	0	0.007	0.045000002	6	1
2	0	41070	2005	0.102	7139	18195	0.963999987	6863000	0	4774000	7527000	1328000	1333000	0.004	0.002	0.006	0	0.007	0.045000002	7	1
2	0	41070	2006	0.102	7139	18195	0.963999987	2114731.8	0	5111935.75	7989044.98	1435097.56	2123427.12	0.004	0.002	0.006	0	0.007	0.045000002	8	1
